Ricklefs_lab_ID,lineage,status,elevation,year,location,lon,lat,lineage,sequenced
PNG_10_45,Heteromyias_albispecularis,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_450,Toxorhamphus_poliopterus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_451,Monarcha_axillaris,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_452,Pachycephalopsis_poliosoma,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_453,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_454,Colluricincla_megarhyncha,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_455,Pachycephalopsis_poliosoma,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_456,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_457,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_459,Gallicolumba_beccarii,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_46,Ptiloprora_guisei,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,Haemoproteus,yes
PNG_10_461,Pachycephalopsis_poliosoma,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_462,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_463,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_464,Oedistoma_iliolophus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_465,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_466,Pachycephalopsis_poliosoma,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_467,Crateroscelis_murina,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_469,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_47,Pachycephala_rufinucha,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_470,Crateroscelis_murina,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_471,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_472,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_474,Sericornis_arfakianus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_475,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_476,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_477,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_479,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_48,Rhipidura_atra,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_481,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_482,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_483,Sericornis_arfakianus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_484,Monarcha_axillaris,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_485,Melanocharis_longicauda,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_487,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_489,Pitohui_dicrous,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_49,Sericornis_papuensis,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_490,Oedistoma_iliolophus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_491,Melilestes_megarhynchus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_492,Tregallasia_leucops,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_493,Oedistoma_iliolophus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_494,Tregallasia_leucops,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_495,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_496,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_497,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_498,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_499,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_5,Rhipidura_albolimbata,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_50,Rhipidura_albolimbata,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_500,Melanocharis_longicauda,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_501,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_503,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_504,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_505,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_507,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_508,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_51,Pachycephala_rufinucha,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_513,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_514,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_515,Oedistoma_iliolophus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_516,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_517,Crateroscelis_murina,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_518,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_519,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_52,Rhipidura_albolimbata,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_520,Oedistoma_iliolophus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_521,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_522,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_523,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_524,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_525,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_526,Sericornis_arfakianus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_527,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_528,Pachycephala_hyperythra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_529,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_53,Pachycephala_rufinucha,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_530,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_531,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_532,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_534,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_535,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_536,Meliphaga_montana,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_537,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_54,Sericornis_nouhuysi,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_540,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_541,Rhagologus_leucostigma,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_542,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_543,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_544,Sericornis_arfakianus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_545,Sericornis_arfakianus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_546,Ptilorrhoa_castanonotus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_547,Rhagologus_leucostigma,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_549,Monarcha_axillaris,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_55,Pachycephala_schlegelii,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_550,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_551,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_552,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_553,Colluricincla_megarhyncha,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_554,Pitohui_dicrous,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_555,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_556,Melanocharis_longicauda,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_557,Melanocharis_longicauda,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_558,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_559,Colluricincla_megarhyncha,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_561,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_562,Monarcha_axillaris,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_563,Amalocichla_incerta,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_564,Colluricincla_megarhyncha,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_565,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_566,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_567,Tregallasia_leucops,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_568,Sericornis_arfakianus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_569,Oedistoma_iliolophus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_57,Pitohui_nigrescens,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_571,Rhipidura_atra,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_572,Rhagologus_leucostigma,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_574,Oedistoma_iliolophus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_575,Melilestes_megarhynchus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_577,Toxorhamphus_poliopterus,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_578,Meliphaga_montana,1,1360,2010,Langmang_Camp,146.8301,-5.9724,Haemoproteus,yes
PNG_10_579,Tregallasia_leucops,1,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_58,Melanocharis_versteri,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_580,Sericornis_arfakianus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_581,Gallicolumba_beccarii,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_582,Sericornis_arfakianus,0,1360,2010,Langmang_Camp,146.8301,-5.9724,NA,no
PNG_10_585,Toxorhamphus_poliopterus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_586,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_587,Pachycephalopsis_poliosoma,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_588,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_589,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_59,Rhipidura_albolimbata,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_590,Toxorhamphus_novaeguineae,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_591,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_592,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_593,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_594,Pachycephalopsis_poliosoma,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_595,Pachycephala_hyperythra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_596,Monarcha_guttula,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_597,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_598,Ptilorrhoa_castanonotus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_599,Ptilorrhoa_castanonotus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_6,Clytomyias_insignis,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_60,Ptiloprora_guisei,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,Haemoproteus,yes
PNG_10_600,Toxorhamphus_poliopterus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_601,Tregallasia_leucops,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_602,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_603,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_604,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_605,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_606,Ailuroedus_buccoides,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_607,Melanocharis_nigra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_608,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_609,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_61,Rhagologus_leucostigma,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_610,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_62,Melanocharis_versteri,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_626,Toxorhamphus_novaeguineae,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_627,Oedistoma_iliolophus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_628,Toxorhamphus_poliopterus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_629,Toxorhamphus_novaeguineae,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_63,Ptiloprora_guisei,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,Haemoproteus,yes
PNG_10_630,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_631,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_632,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_633,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_634,Colluricincla_megarhyncha,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_635,Rhipidura_atra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_636,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_637,Toxorhamphus_novaeguineae,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_638,Toxorhamphus_poliopterus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_639,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_64,Melanocharis_versteri,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_640,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_641,Colluricincla_megarhyncha,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_642,Chaetorhynchus_papuensis,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_643,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_644,Oedistoma_iliolophus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_645,Xanthotis_flaviventer,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_646,Xanthotis_flaviventer,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_647,Pachycephalopsis_poliosoma,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_648,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_649,Oedistoma_iliolophus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_65,Ptiloprora_guisei,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,Haemoproteus,yes
PNG_10_650,Pachycephalopsis_poliosoma,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_651,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_652,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_653,Monarcha_axillaris,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_654,Peneothello_bimaculatus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_655,Ptilorrhoa_castanonotus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_656,Ptilorrhoa_castanonotus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_657,Meliphaga_montana,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_658,Chaetorhynchus_papuensis,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_659,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_66,Rhagologus_leucostigma,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_661,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_662,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_663,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_664,Meliphaga_montana,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_665,Oedistoma_iliolophus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_666,Chaetorhynchus_papuensis,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_667,Tregallasia_leucops,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_668,Pachycephalopsis_poliosoma,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_669,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_67,Pachycephala_rufinucha,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_670,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_671,Rhipidura_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_672,Pachycephalopsis_poliosoma,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_673,Rhipidura_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_675,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_676,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_677,Pitohui_dicrous,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_678,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_679,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_68,Sericornis_papuensis,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_680,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_681,Toxorhamphus_novaeguineae,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_682,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_683,Pitohui_dicrous,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_684,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_685,Toxorhamphus_novaeguineae,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_686,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_687,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_688,Pitohui_dicrous,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_689,Toxorhamphus_poliopterus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_69,Rhipidura_albolimbata,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_690,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_691,Gallicolumba_rufigula,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_692,Sericornis_spilodera,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_694,Oedistoma_iliolophus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_695,Colluricincla_megarhyncha,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_696,Pitohui_dicrous,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_697,Cacomantis_castaneiventris,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_698,Oedistoma_iliolophus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_699,Ptilorrhoa_castanonotus,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_7,Ptiloprora_guisei,1,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,Haemoproteus,yes
PNG_10_70,Microeca_papuana,0,2420,2010,CL_12_(Youngurong_Camp),146.8424,-6.0184,NA,no
PNG_10_700,Melilestes_megarhynchus,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_701,Cacomantis_castaneiventris,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_702,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,Haemoproteus,yes
PNG_10_704,Melanocharis_nigra,1,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_705,Crateroscelis_murina,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_706,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
PNG_10_707,Pachycephala_hyperythra,0,910,2010,Gutganaknon_Camp,146.8486,-5.9664,NA,no
